,Id,住宅类型,住宅区域,街道接触面积(英尺),住宅面积,街道路面状况,巷子路面状况,住宅形状(大概),住宅现状,水电气,住宅配置,住宅视野,社区,住宅周边1,住宅周边2,适用家庭,住宅房型,装修质量,整体质量,建造年份,法律拆除年份,天花板类型,天花板材料,户外装饰1,户外装饰2,砖墙类型,砖墙面积,户外材料质量,户外装修质量,地下室类型,地下室深度,地下室质量,花园外墙,地下室现状1,地下室一层标准面积,地下室现状2,地下室二层标准面积,地下室建造现状,整体地下室面积,暖气类型,暖气质量,中央空调,电力系统,二楼面积,三楼面积,全低质量面积,户外活动空间面积,全卫地下室,半卫地下室,全卫及以上,半卫及以上,卧室及以上,厨房及以上,厨房质量,总房间量,住宅性能,壁炉数量,壁炉质量,车库类型,车库建造时间,车库装修现状,车位数量,车库面积,车库质量,车库现状,石板路,木板面积,开放式门廊面积,关闭式门廊面积,三季门廊面积,半开放式门廊面积,泳池面积,泳池质量,篱笆质量,其他配置,其他配置的价值,销售月份,销售年份,销售类型,销售状态,SalePrice
429,429.0,0.0,3.0,94.0,729.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,23.0,2.0,2.0,0.0,2.0,5.0,4.0,89.0,38.0,1.0,1.0,6.0,6.0,2.0,0.0,3.0,4.0,1.0,2.0,3.0,2.0,2.0,498.0,5.0,0.0,242.0,508.0,1.0,4.0,1.0,4.0,504.0,0.0,0.0,346.0,1.0,0.0,2.0,0.0,3.0,1.0,2.0,4.0,6.0,1.0,4.0,1.0,74.0,2.0,2.0,240.0,4.0,4.0,2.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,8.0,4.0,175000
430,430.0,12.0,4.0,0.0,6.0,1.0,0.0,3.0,3.0,0.0,4.0,0.0,2.0,2.0,2.0,3.0,5.0,5.0,4.0,72.0,21.0,1.0,1.0,6.0,6.0,1.0,151.0,3.0,4.0,1.0,3.0,3.0,3.0,0.0,163.0,5.0,0.0,36.0,17.0,1.0,4.0,1.0,4.0,4.0,51.0,0.0,104.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,2.0,6.0,0.0,0.0,5.0,57.0,2.0,1.0,30.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,85400
431,431.0,4.0,4.0,31.0,117.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,17.0,1.0,2.0,0.0,0.0,5.0,6.0,24.0,48.0,1.0,1.0,8.0,8.0,2.0,0.0,3.0,4.0,0.0,3.0,3.0,3.0,5.0,0.0,5.0,0.0,548.0,204.0,1.0,2.0,1.0,4.0,302.0,1.0,0.0,219.0,0.0,0.0,1.0,0.0,4.0,1.0,3.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,2.0,3.0,0.0,79900
432,432.0,12.0,4.0,1.0,9.0,1.0,0.0,3.0,3.0,0.0,4.0,0.0,2.0,2.0,2.0,4.0,5.0,4.0,4.0,72.0,21.0,1.0,1.0,6.0,6.0,1.0,232.0,3.0,4.0,1.0,3.0,3.0,3.0,0.0,215.0,5.0,0.0,176.0,121.0,1.0,0.0,1.0,4.0,74.0,99.0,0.0,318.0,1.0,0.0,1.0,1.0,2.0,1.0,3.0,4.0,2.0,0.0,0.0,5.0,57.0,2.0,2.0,133.0,4.0,4.0,2.0,154.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,8.0,4.0,122500
433,433.0,5.0,3.0,71.0,653.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,8.0,2.0,2.0,0.0,5.0,5.0,4.0,98.0,48.0,1.0,1.0,12.0,13.0,2.0,0.0,3.0,4.0,2.0,2.0,3.0,3.0,5.0,0.0,5.0,0.0,559.0,218.0,1.0,0.0,1.0,4.0,182.0,133.0,0.0,463.0,0.0,0.0,2.0,1.0,3.0,1.0,3.0,5.0,6.0,1.0,4.0,1.0,83.0,0.0,2.0,156.0,4.0,4.0,2.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,8.0,4.0,181000
434,434.0,13.0,4.0,0.0,8.0,1.0,0.0,3.0,3.0,0.0,4.0,0.0,10.0,2.0,2.0,3.0,6.0,3.0,6.0,73.0,22.0,1.0,1.0,5.0,5.0,2.0,0.0,3.0,2.0,1.0,2.0,3.0,0.0,0.0,227.0,5.0,0.0,64.0,53.0,1.0,2.0,1.0,4.0,25.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,8.0,4.0,81000
435,435.0,5.0,3.0,14.0,635.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,5.0,4.0,2.0,0.0,5.0,6.0,5.0,97.0,46.0,1.0,1.0,12.0,13.0,2.0,0.0,2.0,4.0,2.0,2.0,3.0,0.0,2.0,161.0,0.0,66.0,18.0,142.0,1.0,0.0,1.0,4.0,116.0,222.0,0.0,498.0,1.0,0.0,2.0,1.0,3.0,1.0,2.0,4.0,6.0,1.0,4.0,1.0,82.0,1.0,2.0,221.0,4.0,4.0,2.0,89.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,4.0,212000
436,436.0,4.0,4.0,11.0,78.0,1.0,0.0,3.0,3.0,0.0,4.0,0.0,17.0,2.0,2.0,0.0,0.0,5.0,7.0,24.0,0.0,1.0,1.0,11.0,12.0,2.0,0.0,3.0,4.0,0.0,1.0,3.0,3.0,5.0,0.0,5.0,0.0,405.0,58.0,1.0,4.0,1.0,0.0,57.0,26.0,0.0,172.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,4.0,6.0,0.0,0.0,5.0,76.0,2.0,2.0,133.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,8.0,4.0,116000
437,437.0,3.0,4.0,21.0,135.0,1.0,0.0,3.0,3.0,0.0,4.0,0.0,3.0,2.0,2.0,0.0,1.0,5.0,6.0,30.0,54.0,1.0,1.0,13.0,14.0,2.0,0.0,2.0,4.0,2.0,3.0,3.0,3.0,5.0,0.0,5.0,0.0,541.0,197.0,1.0,2.0,1.0,4.0,166.0,0.0,0.0,66.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,2.0,6.0,0.0,0.0,5.0,14.0,2.0,1.0,3.0,4.0,4.0,2.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,4.0,119000
438,438.0,1.0,3.0,11.0,75.0,1.0,0.0,3.0,3.0,0.0,4.0,0.0,6.0,2.0,2.0,0.0,2.0,4.0,5.0,17.0,52.0,1.0,1.0,14.0,12.0,2.0,0.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,147.0,5.0,0.0,21.0,12.0,1.0,4.0,0.0,4.0,43.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,2.0,6.0,1.0,2.0,5.0,76.0,2.0,1.0,76.0,2.0,4.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,8.0,4.0,90350
439,439.0,4.0,3.0,38.0,810.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,7.0,2.0,2.0,0.0,0.0,5.0,7.0,24.0,50.0,1.0,1.0,13.0,14.0,2.0,0.0,3.0,4.0,0.0,3.0,0.0,2.0,5.0,0.0,5.0,0.0,424.0,75.0,1.0,2.0,1.0,4.0,38.0,54.0,0.0,218.0,0.0,0.0,1.0,0.0,3.0,1.0,2.0,5.0,6.0,0.0,0.0,5.0,91.0,2.0,2.0,205.0,4.0,4.0,2.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,7.0,3.0,4.0,4.0,110000
440,440.0,0.0,3.0,76.0,958.0,1.0,0.0,3.0,3.0,0.0,4.0,0.0,16.0,2.0,2.0,0.0,2.0,9.0,4.0,109.0,58.0,3.0,1.0,12.0,13.0,3.0,129.0,0.0,4.0,2.0,0.0,3.0,1.0,2.0,629.0,0.0,99.0,491.0,716.0,1.0,0.0,1.0,4.0,743.0,0.0,0.0,780.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,8.0,6.0,2.0,2.0,1.0,94.0,0.0,3.0,300.0,4.0,4.0,2.0,0.0,59.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,8.0,4.0,555000
441,441.0,10.0,3.0,63.0,784.0,1.0,0.0,3.0,3.0,0.0,4.0,0.0,7.0,2.0,2.0,2.0,2.0,3.0,3.0,56.0,5.0,1.0,1.0,12.0,13.0,1.0,177.0,3.0,4.0,1.0,3.0,3.0,3.0,0.0,33.0,5.0,0.0,683.0,531.0,1.0,4.0,0.0,1.0,520.0,0.0,0.0,361.0,0.0,0.0,2.0,0.0,4.0,2.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,8.0,4.0,118000
442,442.0,4.0,4.0,23.0,145.0,1.0,0.0,3.0,3.0,0.0,4.0,0.0,3.0,2.0,2.0,0.0,0.0,4.0,6.0,34.0,42.0,1.0,1.0,8.0,8.0,2.0,0.0,3.0,4.0,2.0,3.0,3.0,3.0,5.0,0.0,5.0,0.0,618.0,325.0,1.0,4.0,1.0,4.0,333.0,36.0,0.0,445.0,0.0,0.0,2.0,0.0,3.0,1.0,3.0,6.0,6.0,1.0,2.0,5.0,18.0,2.0,2.0,79.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,8.0,4.0,162900
443,443.0,11.0,3.0,24.0,58.0,1.0,0.0,3.0,3.0,0.0,4.0,0.0,0.0,2.0,2.0,4.0,2.0,6.0,4.0,107.0,57.0,1.0,1.0,14.0,15.0,1.0,37.0,2.0,4.0,2.0,0.0,3.0,0.0,5.0,0.0,5.0,0.0,670.0,438.0,1.0,0.0,1.0,4.0,424.0,0.0,0.0,257.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,4.0,6.0,1.0,2.0,1.0,93.0,0.0,3.0,288.0,4.0,4.0,2.0,78.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,6.0,5.0,172500
444,444.0,5.0,3.0,41.0,366.0,1.0,0.0,3.0,3.0,0.0,4.0,0.0,5.0,2.0,2.0,0.0,5.0,6.0,4.0,95.0,45.0,1.0,1.0,12.0,13.0,2.0,0.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,319.0,5.0,0.0,159.0,211.0,1.0,0.0,1.0,4.0,188.0,292.0,0.0,621.0,1.0,0.0,2.0,1.0,4.0,1.0,2.0,6.0,6.0,1.0,4.0,1.0,80.0,2.0,2.0,175.0,4.0,4.0,2.0,78.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,8.0,4.0,210000
445,445.0,0.0,3.0,44.0,525.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,7.0,2.0,2.0,0.0,2.0,5.0,4.0,57.0,6.0,3.0,1.0,13.0,14.0,2.0,0.0,3.0,4.0,1.0,3.0,3.0,3.0,5.0,0.0,5.0,0.0,715.0,529.0,1.0,1.0,1.0,4.0,642.0,0.0,0.0,516.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,5.0,6.0,1.0,2.0,1.0,42.0,2.0,2.0,166.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,3.0,0.0,4.0,127500
446,446.0,0.0,3.0,96.0,984.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,12.0,3.0,2.0,0.0,2.0,5.0,5.0,67.0,52.0,1.0,1.0,3.0,10.0,2.0,0.0,2.0,4.0,1.0,3.0,3.0,3.0,0.0,81.0,4.0,122.0,359.0,568.0,1.0,0.0,1.0,4.0,698.0,0.0,0.0,614.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,4.0,4.0,1.0,2.0,1.0,52.0,0.0,2.0,242.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,8.0,4.0,190000
447,447.0,5.0,3.0,0.0,694.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,8.0,2.0,2.0,0.0,5.0,6.0,4.0,99.0,49.0,1.0,1.0,12.0,13.0,2.0,0.0,2.0,4.0,2.0,2.0,3.0,3.0,5.0,0.0,5.0,0.0,561.0,221.0,1.0,2.0,1.0,4.0,204.0,279.0,0.0,613.0,0.0,0.0,2.0,1.0,4.0,1.0,2.0,8.0,6.0,1.0,4.0,1.0,84.0,0.0,2.0,124.0,4.0,4.0,2.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,8.0,4.0,199900
448,448.0,4.0,4.0,21.0,350.0,1.0,0.0,3.0,0.0,0.0,4.0,0.0,9.0,2.0,2.0,0.0,0.0,5.0,5.0,40.0,0.0,1.0,1.0,8.0,8.0,2.0,0.0,3.0,4.0,0.0,3.0,3.0,3.0,5.0,0.0,5.0,0.0,487.0,130.0,1.0,4.0,1.0,4.0,84.0,98.0,0.0,326.0,0.0,0.0,2.0,0.0,3.0,1.0,3.0,5.0,6.0,1.0,2.0,5.0,25.0,2.0,1.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8.0,4.0,119500
449,449.0,4.0,4.0,21.0,135.0,1.0,0.0,3.0,3.0,0.0,4.0,0.0,17.0,2.0,2.0,0.0,0.0,2.0,6.0,49.0,52.0,1.0,1.0,8.0,8.0,2.0,0.0,3.0,2.0,1.0,3.0,3.0,3.0,0.0,128.0,5.0,0.0,195.0,59.0,1.0,0.0,1.0,4.0,35.0,51.0,0.0,212.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,4.0,6.0,0.0,0.0,5.0,67.0,2.0,1.0,56.0,4.0,4.0,2.0,0.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,8.0,4.0,120000
450,450.0,1.0,4.0,41.0,122.0,1.0,0.0,3.0,3.0,0.0,4.0,0.0,17.0,2.0,2.0,0.0,2.0,5.0,7.0,34.0,55.0,3.0,1.0,13.0,14.0,2.0,0.0,3.0,4.0,0.0,3.0,3.0,3.0,5.0,0.0,5.0,0.0,509.0,152.0,1.0,0.0,1.0,0.0,107.0,0.0,0.0,34.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,3.0,6.0,0.0,0.0,5.0,20.0,2.0,1.0,31.0,1.0,1.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8.0,4.0,110000
451,451.0,0.0,3.0,33.0,1068.0,1.0,0.0,0.0,2.0,0.0,4.0,1.0,4.0,2.0,2.0,0.0,2.0,6.0,4.0,76.0,25.0,1.0,7.0,9.0,10.0,2.0,0.0,3.0,4.0,1.0,2.0,3.0,1.0,0.0,328.0,5.0,0.0,537.0,574.0,1.0,4.0,1.0,4.0,566.0,0.0,0.0,419.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0,3.0,6.0,2.0,4.0,1.0,61.0,2.0,2.0,240.0,4.0,4.0,2.0,125.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,8.0,4.0,280000
452,452.0,5.0,3.0,0.0,454.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,23.0,2.0,2.0,0.0,5.0,5.0,4.0,97.0,47.0,3.0,1.0,12.0,13.0,1.0,18.0,2.0,4.0,2.0,0.0,3.0,3.0,0.0,380.0,5.0,0.0,59.0,189.0,1.0,0.0,1.0,4.0,155.0,240.0,0.0,557.0,1.0,0.0,2.0,1.0,3.0,1.0,3.0,5.0,6.0,0.0,0.0,1.0,82.0,0.0,2.0,116.0,4.0,4.0,2.0,78.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,8.0,4.0,204000
453,453.0,5.0,1.0,46.0,409.0,1.0,0.0,3.0,3.0,0.0,4.0,0.0,21.0,2.0,2.0,0.0,5.0,7.0,4.0,109.0,58.0,1.0,1.0,12.0,13.0,2.0,0.0,2.0,4.0,2.0,2.0,3.0,3.0,5.0,0.0,5.0,0.0,477.0,122.0,1.0,0.0,1.0,4.0,87.0,206.0,0.0,456.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,4.0,6.0,0.0,0.0,1.0,94.0,1.0,2.0,303.0,4.0,4.0,2.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,8.0,4.0,210000
454,454.0,10.0,3.0,34.0,452.0,1.0,0.0,3.0,3.0,0.0,4.0,0.0,11.0,2.0,2.0,2.0,2.0,4.0,4.0,77.0,26.0,1.0,1.0,9.0,10.0,2.0,0.0,3.0,4.0,1.0,3.0,3.0,3.0,0.0,623.0,5.0,0.0,55.0,648.0,1.0,4.0,1.0,4.0,664.0,0.0,0.0,544.0,2.0,0.0,2.0,0.0,4.0,2.0,3.0,6.0,6.0,0.0,0.0,5.0,62.0,2.0,2.0,228.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,8.0,3.0,188000
455,455.0,0.0,3.0,51.0,498.0,1.0,0.0,3.0,3.0,0.0,4.0,0.0,14.0,2.0,2.0,0.0,2.0,6.0,5.0,74.0,23.0,3.0,1.0,6.0,6.0,1.0,209.0,3.0,4.0,1.0,3.0,3.0,3.0,0.0,461.0,5.0,0.0,202.0,427.0,1.0,1.0,1.0,4.0,414.0,0.0,0.0,247.0,0.0,0.0,1.0,1.0,3.0,1.0,3.0,4.0,6.0,1.0,4.0,1.0,59.0,2.0,2.0,205.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,8.0,4.0,175500
456,456.0,6.0,4.0,5.0,85.0,1.0,0.0,3.0,3.0,0.0,4.0,0.0,17.0,2.0,2.0,0.0,5.0,4.0,4.0,20.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,3.0,4.0,0.0,3.0,3.0,3.0,5.0,0.0,5.0,0.0,393.0,50.0,1.0,1.0,0.0,4.0,22.0,160.0,0.0,304.0,0.0,0.0,1.0,0.0,4.0,1.0,3.0,5.0,6.0,0.0,0.0,5.0,6.0,2.0,3.0,193.0,1.0,1.0,2.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,98000
457,457.0,0.0,3.0,0.0,1064.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,4.0,2.0,2.0,0.0,2.0,3.0,5.0,55.0,44.0,0.0,5.0,9.0,10.0,2.0,0.0,3.0,4.0,1.0,2.0,3.0,1.0,1.0,530.0,5.0,0.0,144.0,493.0,1.0,0.0,1.0,4.0,631.0,0.0,0.0,499.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,4.0,2.0,2.0,2.0,1.0,40.0,0.0,2.0,206.0,4.0,4.0,2.0,142.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,8.0,4.0,256000
458,458.0,6.0,4.0,0.0,99.0,1.0,0.0,3.0,3.0,0.0,4.0,0.0,17.0,2.0,2.0,0.0,5.0,7.0,6.0,29.0,46.0,3.0,1.0,11.0,15.0,2.0,0.0,3.0,2.0,2.0,3.0,3.0,3.0,5.0,0.0,5.0,0.0,375.0,40.0,1.0,1.0,1.0,4.0,120.0,221.0,0.0,502.0,0.0,0.0,1.0,0.0,3.0,1.0,2.0,5.0,6.0,1.0,2.0,5.0,13.0,2.0,1.0,16.0,4.0,4.0,2.0,118.0,51.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,2.0,8.0,4.0,161000
459,459.0,4.0,3.0,0.0,182.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,4.0,3.0,51.0,0.0,1.0,1.0,8.0,8.0,0.0,103.0,3.0,4.0,1.0,3.0,3.0,3.0,3.0,49.0,5.0,0.0,336.0,89.0,1.0,4.0,1.0,4.0,223.0,7.0,0.0,222.0,1.0,0.0,1.0,0.0,3.0,1.0,2.0,3.0,6.0,1.0,4.0,5.0,36.0,2.0,1.0,76.0,4.0,4.0,2.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,8.0,4.0,110000
460,460.0,5.0,1.0,46.0,278.0,1.0,0.0,0.0,3.0,0.0,4.0,0.0,21.0,6.0,2.0,0.0,5.0,7.0,4.0,110.0,59.0,1.0,1.0,12.0,13.0,3.0,65.0,2.0,4.0,2.0,2.0,3.0,3.0,2.0,257.0,5.0,0.0,170.0,164.0,1.0,0.0,1.0,4.0,119.0,338.0,0.0,635.0,1.0,0.0,2.0,1.0,3.0,1.0,3.0,6.0,6.0,0.0,0.0,3.0,95.0,0.0,2.0,223.0,4.0,4.0,2.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,6.0,5.0,263435
461,461.0,6.0,3.0,31.0,202.0,1.0,0.0,3.0,3.0,0.0,4.0,0.0,18.0,1.0,2.0,0.0,5.0,6.0,8.0,39.0,57.0,1.0,1.0,13.0,14.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,3.0,0.0,137.0,1.0,44.0,0.0,34.0,1.0,0.0,1.0,4.0,14.0,77.0,0.0,185.0,1.0,0.0,1.0,0.0,3.0,1.0,2.0,4.0,6.0,0.0,0.0,5.0,57.0,1.0,2.0,240.0,4.0,4.0,2.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,3.0,8.0,4.0,155000
462,462.0,0.0,3.0,31.0,311.0,1.0,0.0,0.0,3.0,0.0,4.0,0.0,19.0,2.0,2.0,0.0,2.0,4.0,4.0,66.0,15.0,1.0,1.0,8.0,8.0,2.0,0.0,3.0,4.0,1.0,3.0,3.0,3.0,4.0,265.0,1.0,62.0,0.0,185.0,1.0,2.0,1.0,4.0,139.0,0.0,0.0,50.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,3.0,6.0,1.0,3.0,5.0,51.0,2.0,1.0,79.0,4.0,4.0,2.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,3.0,8.0,4.0,62383
463,463.0,6.0,3.0,45.0,773.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,6.0,2.0,2.0,0.0,5.0,5.0,6.0,37.0,45.0,3.0,1.0,11.0,12.0,2.0,0.0,3.0,4.0,1.0,3.0,3.0,3.0,3.0,124.0,5.0,0.0,243.0,94.0,1.0,1.0,1.0,0.0,130.0,211.0,0.0,497.0,0.0,0.0,1.0,1.0,3.0,1.0,3.0,4.0,6.0,1.0,2.0,5.0,27.0,2.0,1.0,19.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,8.0,4.0,188700
464,464.0,0.0,3.0,31.0,325.0,1.0,0.0,3.0,1.0,0.0,4.0,1.0,5.0,2.0,2.0,0.0,2.0,4.0,4.0,79.0,28.0,1.0,1.0,6.0,6.0,1.0,83.0,3.0,4.0,1.0,2.0,3.0,3.0,4.0,303.0,5.0,0.0,269.0,300.0,1.0,4.0,1.0,4.0,266.0,0.0,0.0,125.0,0.0,0.0,2.0,0.0,3.0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,8.0,4.0,124000
465,465.0,11.0,4.0,0.0,38.0,1.0,0.0,3.0,3.0,0.0,4.0,0.0,0.0,2.0,2.0,4.0,2.0,6.0,4.0,105.0,54.0,3.0,1.0,12.0,13.0,1.0,5.0,2.0,4.0,2.0,2.0,3.0,3.0,5.0,0.0,5.0,0.0,700.0,500.0,1.0,0.0,1.0,4.0,505.0,0.0,0.0,347.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,4.0,6.0,1.0,4.0,1.0,90.0,0.0,2.0,100.0,4.0,4.0,2.0,78.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,4.0,178740
466,466.0,0.0,3.0,56.0,625.0,1.0,0.0,3.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,2.0,6.0,4.0,71.0,20.0,0.0,5.0,9.0,10.0,2.0,0.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,399.0,5.0,0.0,322.0,452.0,1.0,4.0,1.0,4.0,436.0,0.0,0.0,268.0,1.0,0.0,1.0,0.0,2.0,1.0,3.0,3.0,6.0,1.0,3.0,1.0,56.0,2.0,2.0,203.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,8.0,4.0,167000
467,467.0,6.0,3.0,50.0,477.0,1.0,0.0,3.0,3.0,0.0,4.0,0.0,12.0,0.0,2.0,0.0,5.0,4.0,6.0,45.0,45.0,1.0,1.0,8.0,8.0,3.0,146.0,3.0,4.0,1.0,3.0,3.0,3.0,3.0,162.0,5.0,0.0,211.0,102.0,1.0,0.0,1.0,4.0,155.0,180.0,0.0,487.0,0.0,0.0,1.0,1.0,3.0,1.0,2.0,5.0,6.0,2.0,2.0,1.0,30.0,2.0,1.0,58.0,4.0,4.0,2.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,8.0,4.0,146500
468,468.0,0.0,3.0,69.0,726.0,1.0,0.0,0.0,3.0,0.0,4.0,0.0,16.0,2.0,2.0,0.0,2.0,7.0,4.0,107.0,56.0,1.0,1.0,12.0,13.0,3.0,163.0,2.0,4.0,2.0,2.0,3.0,3.0,5.0,0.0,5.0,0.0,745.0,614.0,1.0,0.0,1.0,4.0,617.0,0.0,0.0,480.0,0.0,0.0,2.0,0.0,3.0,1.0,2.0,5.0,6.0,1.0,2.0,1.0,92.0,1.0,3.0,398.0,4.0,4.0,2.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,8.0,4.0,250000
469,469.0,5.0,3.0,47.0,451.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,20.0,7.0,2.0,0.0,5.0,5.0,4.0,94.0,43.0,1.0,1.0,6.0,6.0,1.0,73.0,2.0,4.0,2.0,2.0,3.0,3.0,2.0,189.0,5.0,0.0,255.0,164.0,1.0,0.0,1.0,4.0,119.0,248.0,0.0,531.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,5.0,6.0,0.0,0.0,1.0,79.0,1.0,2.0,187.0,4.0,4.0,2.0,78.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,8.0,4.0,187000
